,0,1,2,3,4,5
0,"Number of ward, mahalla and household by municipality 2011",,,,,
1,Upazila,Name of municipality,Total ward,Total mahalla,Total holding,Total household
2,Begumganj,Choumuhani,9,23,11312,14568
3,Chatkhil,Chatkhil,9,16,6079,6084
4,Companiganj,Bosur Hat,9,11,0,5512
5,Hatiya,Hatiya,9,23,8492,9026
6,Kabirhat,Kabirhat,9,11,3355,3240
7,Noakhali Sadar,Noakhali,9,36,13368,20222
8,Senbagh,Senbagh,9,15,3544,3613
9,Sonaimuri,Sonaimuri,9,18,5775,6162
10,Subarnachar,-,0,0,0,0
11,Total,-,72,153,51925,68427
