,0,1,2,3,4,5,6
0,"Selected poultry, birds 2008",,,,,,
1,"
Upazila",Hen and cock,Hen and cock,Duck,Duck,Others,Others
2,"
Upazila","Holding
reporting","Total
number","Holding
reporting","Total
number","Holding
reporting","Total
number"
3,Begumganj,63486,368978,40791,273460,87,16744
4,Chatkhil,31949,179830,25300,143090,560,11381
5,Companiganj,32743,225000,27300,62100,150,13153
6,Hatiya,76079,658668,48381,338410,56,25868
7,Kabirhat,27018,202624,18579,129515,0,8633
8,Noakhali Sadar,58186,149796,32510,65020,1750,18524
9,Senbagh,37626,199305,24401,124688,1755,10204
10,Sonaimuri,42203,126000,25500,95300,20,13525
11,Subarnachar,41833,418759,22818,237136,4910,18504
12,Total,451123,2528960,265580,1468719,9288,136536
