,0,1,2,3,4,5
0,Number of employee by type 2011,,,,,
1,,,,,,
2, Upazila, Police personnel, Ansar personnel, VDP personnel,Autonomous bodies,Local Government employee
3,Akkelpur,41,246,9024,63,57
4,Joypurhat sadar,578,452,10880,85,315
5,Kalai,37,260,1522,34,85
6,Khetlal,37,100,4500,31,61
7,Panchbibi,30,700,4700,33,77
8,Total,723,1758,30626,246,595
