,0,1,2,3,4
0,"Area of high, medium and low land 2008",,,,
1,Comilla,,,,
2,,,,,
3,Upazila,High land,Medium land,Low land,Total land
4,Adarsha Sadar,4750,16680,25,21455
5,Barura,10113,47064,2546,59723
6,Brahmanpara,3110,16763,6979,23067
7,Burichang,3705,24206,1729,29640
8,Chandina,3690,30651,2160,36501
9,Chauddagram,55,64178,2430,66663
10,Comilla Sadar Dakshin,4619,36358,1074,42051
11,Daudkandi,790,21546,16672,39008
12,Debidwar,3088,33549,5323,41960
13,Homna,25,26950,885,27860
14,Laksam,1791,22638,2767,27196
15,Monoharganj,1842,7650,16980,26472
16,Meghna,2830,5690,935,9455
17,Muradnagar,7553,45492,6304,59349
18,Nangalkot,3884,26675,1942,32501
19,Titas,50,14900,8778,23628
20,Total,51895,440990,77529,566529
