,0,1,2,3,4
0,Number of cold storage and capacity in following years,,,,
1,Comilla,,,,
2,(Capacity in metric ton),,,,
3,Upazila,2010-11 - Number,2010-11 - Installed capacity,2009-10 - Number,2009-10 - Installed capacity
4,Adarsha Sadar,6,10115,6,9230
5,Adarsha Sadar,0,0,0,0
6,Barura,0,0,0,0
7,Brahmanpara,0,0,0,0
8,Burichang,1,5000,1,5000
9,Chandina,2,12000,2,12000
10,Chauddagram,0,0,0,0
11,Comilla Sadar Dakshin,2,120000,2,120000
12,Comilla Sadar Dakshin,0,0,0,0
13,Daudkandi,7,42500,7,42500
14,Debidwar,1,10000,1,10000
15,Homna,1,1500,1,1500
16,Laksam,0,0,0,0
17,Monoharganj,0,0,0,0
18,Meghna,0,0,0,0
19,Muradnagar,0,0,0,0
20,Nangalkot,0,0,0,0
21,Titas,0,0,0,0
22,Total,20,201115,20,200230
