,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,Comilla,,,,,,,,
2,(In metric ton),,,,,,,,
3,Upazila,UREA,TSP,MP,DAP,HP,NPK,SP,Others
4,Adarsha Sadar,4200,3200,165,2175,0,0,0,7385
5,Barura,11120,7200,100,6045,0,0,0,1650
6,Brahmanpara,3900,850,800,200,0,0,0,400
7,Burichang,5700,1200,160,1200,0,130,0,0
8,Chandina,5900,4500,100,3500,50,500,0,2000
9,Chauddagram,6780,1110,350,820,0,0,0,184
10,Comilla Sadar Dakshin,7164,1382,75,1170,0,50,0,0
11,Daudkandi,6964,1067,110,1112,0,0,0,0
12,Debidwar,4000,1000,900,400,0,0,0,0
13,Homna,2577,1327,1134,40,0,0,0,1257
14,Laksam,5165,830,40,668,0,50,0,0
15,Monoharganj,2850,1900,700,20,0,30,0,200
16,Meghna,2100,418,30,320,0,0,0,37
17,Muradnagar,7900,1090,1050,265,0,0,0,199
18,Nangalkot,6110,947,40,700,0,0,0,0
19,Titas,2860,484,287,139,0,100,0,22
20,Total,85290,28505,6041,18774,50,860,0,13334
