,0,1,2,3,4,5
0,Average rate of vehicle per kilo meter 2011,,,,,
1,,,,,,
2,(Rate in taka) -  Upazila,(Rate in taka) - Vehicle - Rickshaw,(Rate in taka) - Vehicle - Rickshaw van,(Rate in taka) - Vehicle - Easy bike,(Rate in taka) - Vehicle - Auto rickshaw,(Rate in taka) - Vehicle - Tempo
3,Biral,5,3,2,0,2
4,Birampur,10,5,5,0,3
5,Birganj,5,3,5,5,2
6,Bochaganj,4,3,5,5,4
7,Chirirbandar,5,4,5,5,4
8,Dinajpur Sadar,5,5,10,0,3
9,Fulbari,10,8,10,10,3
10,Ghoraghat,7,5,4,4,3
11,Hakimpur,10,5,5,0,3
12,Kaharole,5,3,7,7,0
13,Khansama,0,2,2,2,1
14,Nawabganj,8,0,5,0,3
15,Parbatipur,5,5,0,5,0
16,Average,6,4,5,5,3
