,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat, bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,Upazila,"Growth
centre","Hat
/bazar","Poultry
farm","Dairy
farm",Nursery,"Horticulture
centre",Brick kiln,"Decorator
service"
2,1,2,3,4,5,6,7,8,9
3,Atgharia,2,18,289,149,36,0,1,41
4,Bera,10,23,265,418,19,0,7,42
5,Bhangura,6,11,265,745,12,0,5,19
6,Chatmohar,6,64,305,151,26,0,12,50
7,Faridpur,9,13,216,2936,25,0,10,23
8,Ishwardi,4,24,118,237,11,1,18,136
9,Pabna Sadar,7,33,324,106,39,1,49,65
10,Santhia,10,25,256,817,10,0,4,53
11,Sujanagar,5,31,85,221,5,0,11,36
12,Total,59,242,2123,5780,183,2,117,465
