,0,1,2,3
0,Number of vocational institution by municipality 2011,,,
1,Municipality,"Number of
institution",Number of teacher,Number of student
2,Atgharia,0,0,0
3,Bera,1,9,150
4,Bhangura,0,0,0
5,Chatmohar,0,0,0
6,Faridpur,2,11,156
7,Ishwardi,1,15,250
8,Pabna,6,156,3182
9,Santhia,4,21,696
10,Sujanagar,3,13,82
11,Total,17,225,4516
