,0,1,2,3,4,5
0,Number of employee by local Government institution 2011,,,,,
1,,,,,,
2,Upazila,City corporation,Municipality,Zila parishad,Upazila parishad,Union parishad
3,Amtali,0,23,0,0,108
4,Bamna,0,0,0,5,110
5,Barguna Sadar,0,33,0,0,97
6,Betagi,0,12,0,4,84
7,Patharghata,0,23,0,2,103
8,Total,0,91,0,11,502
