,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,Barguna,,,
2,,,,
3,Upazila,Railway station,Steamer/launch station,Bus stand
4,Amtali,0,8,8
5,Bamna,0,3,10
6,Barguna Sadar,0,7,5
7,Betagi,0,5,18
8,Patharghata,0,5,4
9,Total,0,28,45
