,0,1,2,3,4,5,6,7,8
0,Distribution of Chemical Fertilizers 2010-11,,,,,,,,
1,Khulna,,,,,,,,
2,(Metric Tons),,,,,,,,
3,Upazila/city corporation,UREA,TSP,MP,DAP,HP,NPK,SP,Others
4,Batiaghata,522,394,115,201,0,0,0,26
5,Dacope,1,0.5,0.5,0,0,0,0,19
6,Dighalia,1209,434,125,69,0,0,0,8
7,Dumuria,0,0,0,0,0,0,0,0
8,Khulna City Corporation,11,7,2,0.8,0.021,0,0,0
9,Koyra,1554,373,322,299,0,299,57,6
10,Paikgachha,2502,866,209,213,0,100,0,20
11,Phultala,1100,550,325,50,0,0,0,10
12,Rupsa,1951,1264,680,30,0,0,441,13
13,Terokhada,0,0,0,0,0,0,0,0
14,Total,8850,3888.5,1778.5,863,0.021,399,498,942
