,0,1,2,3,4
0,"Area and Production at Water Melon, Melon (Bangi).",,,,
1,Khulna,,,,
2,(Area in acre  production in metric ton),,,,
3,Upazila/city corporation,Year 2010-11 Area,Year 2010-11 Production,Year 2009-10. Area,Year 2009-10. Production
4,Batiaghata,19,83,14,56
5,Dacope,2018,3617,2022,36087
6,Dighalia,0,0,0,0
7,Dumuria,77,125,69,110
8,Khulna City Corporation,0,0,0,0
9,Koyra,40,86,60,1
10,Paikgachha,21,77,21,80
11,Phultala,4,14,3,26
12,Rupsa,36,131,37,132
13,Terokhada,11,47,10,42
14,Total,2226,4180,2236,36535
