,0,1,2,3,4
0,"Length of Metalled, Semi Metalled and Unmetalled Road 2011",,,,
1,Khulna,,,,
2,(Kilometer),,,,
3,Upazila/city corporation,Metalled road,Semi metalled road,Unmetalled (kacha) road,Total
4,Batiaghata,79,135,343.4,558
5,Dacope,29,385,1355,1769
6,Dighalia,112,72,111,295
7,Dumuria,129,207,731,1068
8,Khulna City Corporation,158,67,18,243
9,Koyra,46,172,394,612
10,Paikgachha,83,203,419,705
11,Phultala,47,40,100,187
12,Rupsa,149,125,446,720
13,Terokhada,88,66,223,378.95
14,Total,920,1472,4140,6535
