,0,1,2,3,4,5,6
0,"Area and Production of pepper, onion and garlic 2009-10",,,,,,
1,(Area in acre  production in metric ton),,,,,,
2,Upazila/city corporation,Pepper Area,Pepper Production,Onion Area,Onion Production,Garlic Area,Garlic Production
3,Batiaghata,73,24,9,10,5,10
4,Dacope,26,9,0,0,0,0
5,Dighalia,11,4,19,30,4,4
6,Dumuria,166,420,108,191,50,81
7,Khulna City Corporation,2,1,0,0,0,0
8,Koyra,8,11,3,8,3,4
9,Paikgachha,73,31,105,208,69,117
10,Phultala,15,4,9,24,3,6
11,Rupsa,65,75,2,4,5,2
12,Terokhada,86,58,71,213,8,5
13,Total,525,637,326,688,147,229
