,0,1,2,3,4,5,6,7
0,Number of Jute Mill and Number of Workers 2011,,,,,,,
1,Khulna,,,,,,,
2,,,,,,,,
3,Upazila/city corporation,Number of mill,Number of loom (installed),Number of loom Operative,Number of loom Non- operational,Number of workers Permanent,Number of workers Temporary,Number of workers Total
4,Batiaghata,0,0,0,0,0,0,0
5,Dacope,0,0,0,0,0,0,0
6,Dighalia,3,870,782,88,2726,5749,8475
7,Dumuria,0,0,0,0,0,0,0
8,Khulna City Corporation,7,5015,3961,1054,4215,15038,19253
9,Koyra,0,0,0,0,0,0,0
10,Paikgachha,0,0,0,0,0,0,0
11,Phultala,1,0,0,0,0,2000,2000
12,Rupsa,0,0,0,0,0,0,0
13,Terokhada,0,0,0,0,0,0,0
14,Total,11,5885,4743,1142,6941,22787,29728
