,0,1,2,3,4,5,6
0,Number of Holdings Reporting Selected Livestock Species 2008,,,,,,
1,,,,,,,
2,Upazila/city corporation,Cows  Buffaloes Holding /farm,Cows  Buffaloes Animal,Goats Holding/ farm,Goats,Sheep Holding/ farm,Sheep
3,Batiaghata,13916,52592,5320,20304,475,1848
4,Dacope,9366,37794,9100,36371,1111,4944
5,Dighalia,6025,13051,2150,5872,30,171
6,Dumuria,34986,100891,17253,52412,1297,5791
7,Khulna City Corporation,2021,4595,2899,4409,46,239
8,Koyra,10716,19476,13617,47721,1763,6775
9,Paikgachha,16050,48305,15780,52669,1942,8783
10,Phultala,5481,11972,3694,9928,34,149
11,Rupsa,8728,23862,3656,11093,83,433
12,Terokhada,12107,31460,3133,8032,31,136
13,Total,119396,343998,76602,248811,6812,29269
