,0,1,2,3,4,5,6,7,8
0,"Number of Technical and Vocational Institution, Teacher and Student 2011",,,,,,,,
1,Khulna,,,,,,,,
2,,,,,,,,,
3,Upazila/city corporation,Institution,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Batiaghata,2,9,3,12,116,47,163,36
5,Dacope,1,12,1,13,280,80,360,28
6,Dighalia,2,20,4,24,386,214,600,25
7,Dumuria,2,70,11,81,310,115,465,6
8,Khulna City Corporation,8,120,2,122,2814,458,3272,1
9,Koyra,0,0,0,0,0,0,0,0
10,Paikgachha,3,15,4,19,160,163,323,17
11,Phultala,0,0,0,0,0,0,0,0
12,Rupsa,3,23,5,28,185,87,272,10
13,Terokhada,3,7,3,10,252,182,434,43
14,Total,24,276,33,309,4503,1346,5889,19
