,0,1,2,3,4
0,Number of tailoring shop and person engaged 2011,,,,
1,,,,,
2, Upazila, Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
3,Barlekha,105,76,380,456
4,Juri,150,170,220,390
5,Kamalganj,60,160,295,455
6,Kulaura,132,70,80,150
7,Moulvibazar Sadar,105,92,125,217
8,Rajnagar,46,45,86,131
9,Sreemangal,63,48,133,181
10,Total,661,661,1319,1980
