,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal Area,Brinjal Production,Lady’s finger Area,Lady’s finger Production,Arum Area,Arum Production
3,Barlekha,74,134,25,150,469,3265
4,Juri,122,1310,57,460,153,740
5,Kamalganj,345,4400,135,660,60,800
6,Kulaura,73,140,107,21,59,118
7,Moulvibazar Sadar,86,271,49,39,67,113
8,Rajnagar,27,18,22,35,0,0
9,Sreemangal,99,960,20,35,600,7400
10,Total,826,7233,415,1400,1408,12436
