,0,1,2,3
0,Number of co-operative society 2011,,,
1,Upazila,Number,Number of employee,Number of client
2,Alfadanga,135,23,4765
3,Bhanga,449,45,9809
4,Boalmari,129,41,19232
5,Charbhadrashon,28,4,4149
6,Faridpur Sadar,355,1950,71500
7,Madhukhali,119,950,13596
8,Nagarkanda,148,743,1749
9,Sadarpur,123,8,3166
10,Saltha,34,3,2059
11,Total,1520,3767,130025
