,0,1,2,3,4
0,Number of cooperative society and member 2011,,,,
1,Upazila,Number of co- operative society,Number of member,Number of member,Both sex
2,Upazila,Number of co- operative society,Male,Female,Both sex
3,Alfadanga,135,2961,1804,4765
4,Bhanga,449,8528,1281,9809
5,Boalmari,129,18882,350,19232
6,Charbhadrashon,28,3974,175,4149
7,Faridpur Sadar,355,60000,11500,71500
8,Madhukhali,119,10274,3322,13596
9,Nagarkanda,148,1614,135,1749
10,Sadarpur,123,2103,1063,3166
11,Saltha,140,1600,459,2059
12,Total,1626,109936,20089,130025
