,0,1,2,3,4,5,6
0,"Number of bridge, baily bridge, culvert, pool, shako etc. 2011",,,,,,
1,,,,,,,
2,Upazila,Bridge,Baily bridge,Culvert,Pool,Shako,Others
3,Alfadanga,50,0,60,5,15,10
4,Bhanga,151,2,101,6,150,0
5,Boalmari,132,6,112,11,16,0
6,Charbhadrashon,21,1,78,0,13,0
7,Faridpur Sadar,177,3,339,13,264,0
8,Madhukhali,31,0,14,31,11,0
9,Nagarkanda,51,2,105,0,173,0
10,Sadarpur,49,2,37,0,92,0
11,Saltha,60,4,100,6,300,0
12,Total,722,20,946,72,1034,10
