,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,Upazila,Cinema hall,Registered club,Library,Orphanage,Auditorium
2,Alfadanga,0,30,2,5,2
3,Bhanga,1,75,0,12,1
4,Boalmari,1,8,0,11,0
5,Charbhadrashon,1,25,0,2,1
6,Faridpur Sadar,3,132,3,10,4
7,Madhukhali,2,58,2,6,0
8,Nagarkanda,1,37,0,7,0
9,Sadarpur,1,60,0,12,0
10,Saltha,0,25,0,5,0
11,Total,10,450,7,70,8
