,0,1,2,3,4,5,6,7,8
0,"Number of Non-government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Number of college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3,Upazila,Number of college,Male,Female,Total,Male,Female,Total,Students per teacher
4,Amtali,7,192,28,220,2907,2509,5416,25
5,Bamna,3,81,23,104,686,1060,1776,17
6,Barguna Sadar,4,46,7,53,258,386,644,12
7,Betagi,4,92,15,107,1418,831,2249,21
8,Patharghata,5,93,18,111,1560,1605,3165,29
9,Total,23,504,91,595,6829,6391,13250,22
