,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,Upazila,Railway station,"Steamer/launch
station",Bus stand
2,Amtali,0,8,8
3,Bamna,0,3,10
4,Barguna Sadar,0,7,5
5,Betagi,0,5,18
6,Patharghata,0,5,4
7,Total,0,28,45
