,0,1,2,3,4,5,6
0,Area and production of oil seed by type 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Rape & mustard,Rape & mustard,Ground nut,Ground nut,Til,Til
3,Upazila,Area,Production,Area,Production,Area,Production
4,Amtali,10,3,28,84,145,58
5,Bamna,8,1,0,0,0,0
6,Barguna Sadar,36,4,0,0,0,0
7,Betagi,49,8,60,22,38,8
8,Patharghata,35,4,34,22,69,26
9,Total,137,20,122,128,252,92
10,Upazila,Rape & mustard,Rape & mustard,Ground nut,Ground nut,Til,Til
11,Upazila,Area,Production,Area,Production,Area,Production
