,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat , bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,,,,,,,,,
2,Upazila,Growth centre,Hat /bazar,Poultry farm,Dairy farm,Nursery,Horticult ure centre,Brick kiln,Decorator service
3,Dimla,4,22,11,33,470,0,1,51
4,Domar,8,23,24,121,220,0,3,50
5,Jaldhaka,4,26,93,15,42,0,2,50
6,Kishorgonj,2,24,35,52,6,0,1,25
7,Nilphamary Sadar,5,42,32,15,28,0,4,59
8,Sayedpur,2,7,88,33,16,0,26,41
9,Total,25,144,283,269,782,0,37,276
