,0,1,2,3,4
0,Area and production at tobacco in following years,,,,
1,,,,,
2,(Area in acre and production in metric ton) -  Upazila,(Area in acre and production in metric ton) - 2010-11 - Area,(Area in acre and production in metric ton) - 2010-11 - Production,(Area in acre and production in metric ton) - 2009-10 - Area,(Area in acre and production in metric ton) - 2009-10 - Production
3,Dimla,1593,737,1516,682
4,Domar,747,442,752,447
5,Jaldhaka,5500,3500,7543,4500
6,Kishorgonj,4112,2702,2820,1839
7,Nilphamary Sadar,2040,1209,1975,1097
8,Sayedpur,12,4,10,3
9,Total,14004,8594,14616,8568
