,0,1,2,3,4
0,Number of rice mill and person engaged 2011,,,,
1,,,,,
2, Upazila, Unit,Person engaged - Male,Person engaged - Female,Person engaged - Total
3,Akkelpur,61,315,129,444
4,Joypurhat sadar,116,1160,580,1740
5,Kalai,112,224,448,672
6,Khetlal,50,280,158,438
7,Panchbibi,30,120,150,270
8,Total,369,2099,1465,3564
