,0,1,2,3,4
0,Number of fisherman and production of fish in following years,,,,
1,,,,,
2,(Production in Metric Ton) -  Upazila,(Production in Metric Ton) - 2010-11 - Number,(Production in Metric Ton) - 2010-11 - Production,(Production in Metric Ton) - 2009-10 - Number,(Production in Metric Ton) - 2009-10 - Production
3,Akkelpur,2100,1603,1900,1568
4,Joypurhat sadar,520,2302,495,2336
5,Kalai,290,2335,281,2043
6,Khetlal,1580,1065,1550,1009
7,Panchbibi,383,4580,380,4544
8,Total,4873,11885,4606,11499
