,0,1,2,3
0,Number of deep tube-well scheme 2010-11,,,
1,,,,
2, Upazila,Number of deep tube-well - Commissioned,Number of deep tube-well - Operated,Area Irrigated (In acre)
3,Akkelpur,263,254,16126
4,Joypurhat sadar,252,252,16702
5,Kalai,197,197,11360
6,Khetlal,345,345,15746
7,Panchbibi,216,145,34898
8,Total,1273,1193,94832
