,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,Upazila,Cinema hall,Registered club,Library,Orphanage,Auditorium
2,Akkelpur,2,52,5,5,1
3,Joypurhat sadar,4,35,2,6,2
4,Kalai,0,44,0,0,1
5,Khetlal,0,41,0,1,0
6,Panchbibi,1,93,0,5,1
7,Total,7,265,7,17,5
