,0,1,2,3,4,5,6,7,8
0,"Number of secondary school & college (operating jointly), teacher and student by municipality 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of institute,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of institute,Male,Female,Total,Male,Female,Total,Students per teacher
4,Akkelpur,3,24,11,35,758,812,1570,45
5,Joypurhat sadar,1,32,1,33,350,128,478,14
6,Kalai,2,18,5,23,254,351,606,26
7,Khetlal,1,16,9,25,0,911,911,36
8,Panchbibi,3,49,3,52,685,690,1375,26
9,Total,12,193,44,237,2931,3285,6217,26
