,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,(Area in Acre),(Area in Acre),(Area in Acre),(Area in Acre),(Area in Acre),(Area in Acre),(Area in Acre)
2,Upazila,Pond,Pond,Dighee,Dighee,Other area,Total area
3,Upazila,Number,Area,Number,Area,Other area,Total area
4,Akkelpur,4877,1676,0,0,264,1941
5,Joypurhat sadar,2140,1250,0,0,12,45
6,Kalai,1450,1905,2,5,71,1905
7,Khetlal,1970,2061,1,33,312,1362
8,Panchbibi,3000,856,500,750,0,1606
9,Total,13437,7748,503,788,659,6859
