,0,1,2,3,4,5,6
0,Number of holding reporting cattle head 2008,,,,,,
1,Noakhali,,,,,,
2,,,,,,,
3,Upazila, Total holding,Number of holding based on cattle heads - 1-3 head,Number of holding based on cattle heads - 4-6 head,Number of holding based on cattle heads - 7 -9 head,Number of holding based on cattle heads - 10-15 head,Number of holding based on cattle heads - 15 head  above
4,Begumganj,14969,8489,5170,680,412,218
5,Chatkhil,9200,6683,2150,350,12,5
6,Companiganj,11853,11230,6460,2380,398,72
7,Hatiya,38301,49623,12405,10412,2418,1260
8,Kabirhat,9871,7212,2030,629,0,0
9,Noakhali Sadar,17865,6559,3649,2189,1459,734
10,Senbagh,14109,11000,2500,980,72,0
11,Sonaimuri,12336,11475,861,0,0,0
12,Subarnachar,21193,23761,5986,3462,1843,215
13,Total,149697,136032,41211,21082,6614,2504
