,0,1,2,3,4,5,6,7
0,Number of technical personnel 2011,,,,,,,
1,Noakhali,,,,,,,
2,,,,,,,,
3,Upazila,Agricultural personnel,Live- stock personnel,Plant protection,Fishery personnel,Sanitary personnel,Family planning personnel,Trained midwife
4,Begumganj,66,7,2,4,10,187,73
5,Chatkhil,26,9,0,4,4,55,81
6,Companiganj,26,8,0,5,7,79,51
7,Hatiya,25,5,0,2,0,64,19
8,Kabirhat,4,5,0,0,12,0,8
9,Noakhali Sadar,26,4,0,4,4,79,47
10,Senbagh,29,7,0,4,8,78,15
11,Sonaimuri,22,7,0,3,0,73,14
12,Subarnachar,96,8,9,28,11,92,24
13,Total,320,60,11,54,56,707,332
