,0,1,2,3,4,5,6,7,8
0,"Number of Non government college, teacher and student 2011",,,,,,,,
1,Jhalakathi,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of  college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Jhalakathi Sadar,4,59,21,80,1273,917,2190,27
5,Kanthalia,3,60,11,71,1152,1352,2404,34
6,Nalchity,7,99,43,142,495,360,855,6
7,Rajpur,5,119,22,141,941,1198,2139,15
8,Total,19,337,97,434,3861,3827,7588,17
