,0,1,2,3
0,Number of vocational institute by municipality 2011,,,
1,Jhalakathi,,,
2,,,,
3,Municipality,Number of institution,Number of teacher,Number of student
4,Jhalakathi,1,11,520
5,Nalchity,0,0,0
6,Total,1,11,520
