,0,1,2,3,4
0," Name of important or historical,  tourist places, objects, important , famous crop or food production 2011",,,,
1,,,,,
2,  Upazila, Name of important or historical/ tourist places/objects,Name of important /famous crop or food production,Customer care service providers name of cell phone operators,Distance between district head quarter & upazila by road (km)
3,Bagha,Bagha shahi Mosque,Mango,-,45
4,Baghmara,Taherpur,Potato,"GP, Robi, Banglalink, Airtel & Citycell",50
5,Charghat ,Sardah kedet college ,Mango,"GP, Robi, Banglalink & Airtel",30
6,Durgapur,Kismat maria mosque,"Paddy, Wheat","GP, Robi & Banglalink",32
7,Godagari,Sultan shahmazar,Paddy,-,36
8,Mohanpur,-,Potato,-,25
9,Paba,-,Paddy,-,8
10,Puthia,-,Paddy,"Teletalk, GP, Robi, Banglalink, Airtel & Citycell",34
11,Rajshahi city corporation,"Shah Makhdum mazar, Barendra Museum",-,-,-
12,Tanore,-,Potato,-,28
