,0,1,2,3,4,5,6,7
0,Number of jute mill and worker 2011,,,,,,,
1,,,,,,,,
2,Upazila/city corporation,Number of mill,Number of loom (installed),Number of loom Operative,Number of loom Non- operational,Number of worker Permanent,Number of worker Temporary,Number of worker Total
3,Bagha,0,0,0,0,0,0,0
4,Baghmara,0,0,0,0,0,0,0
5,Charghat,0,0,0,0,0,0,0
6,Durgapur,0,0,0,0,0,0,0
7,Godagari,0,0,0,0,0,0,0
8,Mohanpur,0,0,0,0,0,0,0
9,Paba,1,266,260,6,1166,906,2072
10,Puthia,0,0,0,0,0,0,
11,Rajshahi city corporation,0,0,0,0,0,0,0
12,Tanore,0,0,0,0,0,0,0
13,Total,1,266,260,6,1166,906,2072
