,0,1,2,3,4
0,Number of establishment and person engaged in cottage industry 2011,,,,
1,,,,,
2,Upazila/city corporation,Number of unit,Person engaged Family,Person engaged Hired,Person engaged Total
3,Bagha,1140,1200,80,1280
4,Baghmara,209,213,426,639
5,Charghat,1,0,10,10
6,Durgapur,0,0,0,0
7,Godagari,362,444,93,537
8,Mohanpur,967,1786,1165,2951
9,Paba,1473,2409,105,2514
10,Puthia,61,61,168,229
11,Rajshahi city corporation,261,277,823,1100
12,Tanore,0,0,0,0
13,Total,4474,6390,2870,9260
