,0,1,2,3,4,5,6,7,8
0,"Number of (publice or private) university, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila/city corporation,Number of university,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
3,Bagha,0,0,0,0,0,0,0,0
4,Baghmara,0,0,0,0,0,0,0,0
5,Charghat,0,0,0,0,0,0,0,0
6,Durgapur,0,0,0,0,0,0,0,0
7,Godagari,0,0,0,0,0,0,0,0
8,Mohanpur,0,0,0,0,0,0,0,0
9,Paba,1,9,0,9,335,165,520,58
10,Puthia,0,0,0,0,0,0,0,0
11,Rajshahi city corporation,7,1309,274,1583,31215,12571,43786,28
12,Tanore,0,0,0,0,0,0,0,0
13,Total,8,1318,274,1592,31550,12736,44306,28
