,0,1,2,3,4,5,6
0,"Area and production of pepper, onion and garlic 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila/city corporation,Pepper Area,Pepper Production,Onion Area,Onion Production,Garlic Area,Garlic Production
3,Bagha,100,168,3500,16800,1235,3705
4,Baghmara,225,68,5960,19579,247,240
5,Charghat,346,219,900,1980,280,477
6,Durgapur,436,292,7430,41871,28,34
7,Godagari,240,1450,1200,4800,350,900
8,Mohanpur,91,162,1672,8243,558,1643
9,Paba,379,190,1965,7962,310,468
10,Puthia,151,117,6285,56581,1580,4360
11,Rajshahi city corporation,9,6,20,78,0,0
12,Tanore,49,20,105,357,60,90
13,Total,2026,2692,29037,158251,4648,11917
