,0,1,2,3
0,Number of selected agricultural machine 2008,,,
1,,,,
2,Upazila/city corporation,Number of power tiller,Tractor,Number of threshing machine
3,Bagha,326,5,304
4,Baghmara,651,49,3346
5,Charghat,301,24,407
6,Durgapur,124,10,1686
7,Godagari,635,15,2336
8,Mohanpur,349,26,1916
9,Paba,603,24,1386
10,Puthia,208,15,1035
11,Rajshahi city corporation,13,0,9
12,Tanore,808,20,1758
13,Total,4018,188,14183
