,0,1,2,3,4,5,6,7,8
0,"Number of secondary school, teacher and student by municipality, city corporation 2011",,,,,,,,
1,,,,,,,,,
2,Municipality /city corporation,Number of institution,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
3,Bagha,9,79,31,110,1490,1992,3482,32
4,Baghmara,10,82,12,94,1393,741,2134,23
5,Charghat,10,115,25,140,1607,1963,3570,26
6,Durgapur,5,53,18,71,1127,1087,2224,31
7,Godagari,7,54,29,83,730,2177,2947,36
8,Mohanpur,5,53,15,68,642,600,1242,18
9,Paba,15,132,49,181,2193,3273,5466,30
10,Puthia,6,59,21,80,1294,1417,2711,34
11,Rajshahi city corporation,46,470,242,711,12349,14812,27161,38
12,Tanore,14,91,20,111,1472,1715,3187,29
13,Total,127,1188,462,1649,24297,29777,54124,33
