,0,1,2,3,4
0,Area and production of cauliflower and cucumber 2009-10,,,,
1,(Area in acre and production in metric ton),,,,
2,Upazila/city corporation,Cauliflower Area,Cauliflower Production,Cucumber Area,Cucumber Production
3,Bagha,59,195,25,76
4,Baghmara,223,641,95,114
5,Charghat,14,35,11,15
6,Durgapur,29,120,8,14
7,Godagari,87,750,30,95
8,Mohanpur,110,576,34,64
9,Paba,200,1272,92,335
10,Puthia,101,267,44,211
11,Rajshahi city corporation,13,39,6,19
12,Tanore,30,90,17,49
13,Total,866,3985,362,992
