,0,1,2,3,4,5,6
0,"Number of pond, dighee and other area 2010-2011",,,,,,
1,(Area in acre),,,,,,
2,"
Upazila/city corporation",Pond,Pond,Dhighee,Dhighee,"
Other area","
Total Area"
3,"
Upazila/city corporation",Number,Area,Number,Area,"
Other area","
Total Area"
4,Agailjhara,6205,1614,2,3,0,1669
5,Babuganj,765,442864,1,4,0,445564
6,Bakerganj,11615,927,0,0,0,956
7,Banaripara,6119,92231,15,17,106094,2000.25
8,Barisal city corporation,1005,153,8,12,1364,1529
9,Barisal sadar,8774,1336,23,32,7988,9356
10,Gaurnadi,6680,3364,0,0,1359,4978
11,Hizla,1560,483.48,0,0,701.33,1184.81
12,Mehendiganj,7068,1768,0,0,23,1791
13,Muladi,4150,1102,0,0,35,1137
14,Wazirpur,7967,980.95,0,0,2080,3060.95
15,Total,61908,546823.4,49,68,119644.3,473226
