,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in metric ton),,,,,,,,
2,Upazila/city corporation,Food godown,Food godown,Fertilizer godown,Fertilizer godown,Jute godown,Jute godown,Other godown,Other godown
3,Upazila/city corporation,Number,Capacity,Number,Capacity,Number,Capacity,Number,Capacity
4,Agailjhara,1,500,0,0,0,0,0,0
5,Babuganj,2,1000,0,0,0,0,0,0
6,Bakerganj,2,3000,2,1000,0,0,0,0
7,Banaripara,2,1300,0,0,0,0,0,0
8,Barisal city corporation,33,30050,3,6000,2,2000,6,6000
9,Barisal sadar,0,0,0,0,0,0,0,0
10,Gaurnadi,2,1800,1,500,0,0,0,0
11,Hizla,2,1000,0,0,0,0,0,0
12,Mehendiganj,1,1000,15,7.5,0,0,0,0
13,Muladi,1,1000,1,500,0,0,0,0
14,Wazirpur,1,1000,9,1800,0,0,0,0
15,Total,47,41650,31,9807.5,2,2000,6,6000
