,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,(Area in acre),,,,,,
2,"
Upazila/city corporation",All paddy,All paddy,Wheat,Wheat,Potato,Potato
3,"
Upazila/city corporation",Total area,Irrigated area,Total area,Irrigated area,Total area,Irrigated area
4,Agailjhara,41088,24551,10,4,94,38
5,Babuganj,31284,7800,312,250,150,150
6,Bakerganj,58748,3541,41,41,142,142
7,Banaripara,24240,9700,22,10,30,30
8,Barisal city corporation,7557,2219,7,1,3,2
9,Barisal sadar,58910,13310,176,22,21,20
10,Gaurnadi,15160,14143,52,49,50,50
11,Hizla,10250,9270,40,32,0,0
12,Mehendiganj,40425,15423,370,90,81,9
13,Muladi,37800,9543,414,185,0,0
14,Wazirpur,35008,19199,50,50,590,590
15,Total,360470,128699,1494,734,1161,1031
