,0,1,2,3,4
0,Number of agriculture holding by tenure,,,,
1,"Upazila/city
corporation","Total farm
holding",Owner holding,Owner cum tenant,Tenant holding
2,Agailjhara,25630,15687,9763,177
3,Babuganj,22050,15853,6054,143
4,Bakerganj,50361,36774,13418,169
5,Banaripara,23905,16123,7379,403
6,Barisal city corporation,5064,3562,1445,58
7,Barisal sadar,35451,24934,10112,404
8,Gaurnadi,26459,16208,10006,245
9,Hizla,21463,17914,8584,4153
10,Mehendiganj,42029,27436,13224,1369
11,Muladi,29192,18317,10360,515
12,Wazirpur,40450,24629,15491,330
13,Total,322054,217437,105836,7966
