,0,1,2,3,4,5,6,7,8
0,"Number of registered primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila/city corporation,Number of registered primary school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Student per teacher
3,Agailjhara,30,44,66,110,2263,1729,3992,36
4,Babuganj,60,82,158,240,3596,3879,7475,31
5,Bakerganj,98,180,181,361,7405,7877,15282,42
6,Banaripara,42,82,76,158,3029,3299,6328,40
7,Barisal city corporation,13,43,15,58,2070,2135,4205,73
8,Barisal sadar,42,48,80,128,3787,4059,7846,61
9,Gaurnadi,30,44,63,107,2312,2406,4718,44
10,Hizla,25,60,23,83,3365,3360,6725,81
11,Mehendiganj,68,116,134,250,7928,8210,16138,65
12,Muladi,51,91,89,180,4380,5050,9430,52
13,Wazirpur,71,89,174,263,5984,6192,12176,46
14,Total,530,879,1059,1938,46119,48196,94315,49
