,0,1,2,3,4,5,6
0,"Area and production of mango, litchi and blackberry 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Mango Area,Mango Production,Litchi Area,Litchi Production,Blackberry Area,Blackberry Production
3,Adamdighi,994,1567.47,8,23,20,13.92
4,Bogra sadar,6.3,370,1.07,30,0,20
5,Dhunat,108.25,171.5,20.21,225.62,28.47,90.88
6,Gabtali,413,386.63,22.95,67.48,5.7,5.49
7,Dhupchanchia,0,0,0,0,0,0
8,Kahaloo,20,732,8,37,0,0
9,Nandigram,55,4403.5,6.4,181.8,2.7,173.9
10,Sariakandi,23,92,3,34,2,12
11,Sherpur,894,4367,84,39,56,125
12,Shibganj,362.6,1967.17,43.87,252.06,22.71,235.25
13,Sonatola,10,43.5,1,4,3,11
14,Shajahanpur,76,692,29,117,11,130
15,Total,2962.15,14792.77,227.5,1010.96,151.58,817.44
