,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school (Class I-V), teacher and student by municipality 2011",,,,,,,,,,
1,"
Upazila",Primary school,Primary school,Primary school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Govt.,"Non-
govt.",Total,Govt.,"Non-
govt.",Total,Govt.,"Non-
govt.",Total,Students per teacher
3,Adamdighi,8,1,9,61,2,63,2080,138,2218,35
4,Bogra sadar,43,4,47,356,16,372,19062,927,19989,54
5,Dhunat,2,1,3,19,4,23,1091,147,1223,54
6,Gabtali,4,4,8,29,15,44,1673,657,2330,53
7,Dhupchanchia,4,1,5,31,3,34,1703,69,1772,52
8,Kahaloo,2,1,3,22,4,26,1078,128,1206,46
9,Nandigram,5,3,8,34,12,46,1352,384,1736,38
10,Sariakandi,3,2,5,21,7,28,971,270,1241,44
11,Sherpur,4,1,5,35,4,39,1731,101,1832,47
12,Shibganj,6,4,10,37,16,53,1825,1275,3100,58
13,Sonatola,6,5,11,40,20,60,1884,718,2602,43
14,Shajahanpur,7,2,9,50,9,59,1603,455,2058,35
15,Total,94,29,123,735,112,847,36053,5269,41307,49
