,0,1,2,3,4,5,6,7
0,Average price of selected item 2011,,,,,,,
1,"(Price unit per kg, taka)",,,,,,,
2,Upazila,"Fine Rice
(minicate)","Medium
rice","Coarse rice
(normal)",Wheat,"Coarse flour
(Aata)",Potato,"Soyabean
oil"
3,Adamdighi,45,38,33,20,26,10,103
4,Bogra sadar,44,35,30,25,32,12,120
5,Dhunat,36,29,25,26,30,10,120
6,Gabtali,44,33,28,20,28,10,130
7,Dhupchanchia,44,37,30,26,32,10,103
8,Kahaloo,38,32,26,26,28,11,128
9,Nandigram,40,32,28,24,28,10,120
10,Sariakandi,50,30,23,26,28,10,135
11,Sherpur,42,35,28,28,32,12,130
12,Shibganj,41,27,25,22,26,8,112
13,Sonatola,40,30,24,22,30,10,130
14,Shajahanpur,42,36,33,22,24,11,110
15,Average,42,33,28,24,29,10,120
