,0,1,2,3,4
0,Number of handloom establishment and loom 2011,,,,
1,"
Upazila",Number of unit (factory),Number of loom,Number of loom,Number of loom
2,"
Upazila",Number of unit (factory),Operational,Non-operational,Total
3,Adamdighi,870,1231,43,1274
4,Bogra sadar,152,130,22,152
5,Dhunat,267,492,41,533
6,Gabtali,68,28,40,68
7,Dhupchanchia,580,650,180,830
8,Kahaloo,941,786,155,941
9,Nandigram,41,41,0,41
10,Sariakandi,0,0,0,0
11,Sherpur,24,60,6,66
12,Shibganj,0,0,0,0
13,Sonatola,120,120,360,480
14,Shajahanpur,65,0,65,65
15,Total,3128,3538,912,4450
