,0,1,2,3,4
0,Area and production of turmeric and ginger 2009-10,,,,
1,(Area in acre and production in metric ton),,,,
2,"
Upazila",Turmeric,Turmeric,Ginger,Ginger
3,"
Upazila",Area,Production,Area,Production
4,Adamdighi,5,21,4.1,15
5,Bogra sadar,43,88,39,107
6,Dhunat,20,19,14,16
7,Dhupchanchia,0,0,0,0
8,Gabtali,14,12,5.88,5
9,Kahaloo,32,33,17,18
10,Nandigram,5,5,0,0
11,Sariakandi,9,8,1.51,2
12,Shajahanpur,53,75,22,37
13,Sherpur,82,231,25,90
14,Shibganj,189,448,140.9,338
15,Sonatola,46,132,2,7
16,Total,498,1072,271.39,635
