,0,1,2,3,4,5
0,Number of family planning personnel working by municipality 2011,,,,,
1,"
Upazila","
Doctor","Family
planning inspector",Family planning assistant,"Family
planning visitor",Midwife/ birth attendant (Dais)
2,Adamdighi,0,1,2,4,0
3,Bogra sadar,3,1,6,0,0
4,Dhunat,1,1,3,2,2
5,Gabtali,1,1,1,2,1
6,Dhupchanchia,0,0,0,2,0
7,Kahaloo,1,1,3,1,6
8,Nandigram,1,1,6,1,9
9,Sariakandi,2,1,3,2,3
10,Sherpur,1,1,2,1,0
11,Shibganj,1,1,2,2,2
12,Sonatola,1,1,5,1,0
13,Shajahanpur,0,1,0,1,1
14,Total,12,11,33,19,24
