,0,1,2,3,4,5,6
0,Area and production of potato by type 2009-10,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Potato Area,Potato Production,Sweet potato Area,Sweet potato Production,Total potato Area,Total potato Production
3,Adamdighi,11050,58864,11,41,11061,58905
4,Bogra sadar,16500,129.993,62,345,16562,130338
5,Dhunat,1185,5906,94,331,1279,6237
6,Dhupchanchia,10080,62638,400,240,10480,63038
7,Gabtali,3080,17779.5,15.3,68.12,3095.3,17847.62
8,Kahaloo,22300,139510,42,152,22342,139662
9,Nandigram,2720,11045,1.8,6.036,2721.8,11051.03
10,Sariakandi,650,2470,285,1025,995,3243
11,Shajahanpur,8145,47534,13,47,8158,47584
12,Sherpur,6540,40620,50.5,212,6590.5,40832
13,Shibganj,38682,239742.52,330.2,1253.22,39012,240996
14,Sonatola,4885,25339,150,830,5035,26169
15,Total,125817,651578.01,1454.8,4550.374,127332,785902.65
