,0,1,2,3,4
0,Number of Saw mill and person engaged 2011,,,,
1,"
Upazila","
Unit",Person engaged,Person engaged,Person engaged
2,"
Upazila","
Unit",Family,Hired,Total
3,Adamdighi,21,32,105,137
4,Bogra sadar,62,62,217,279
5,Dhunat,45,45,135,180
6,Gabtali,56,112,224,336
7,Dhupchanchia,17,27,108,135
8,Kahaloo,18,36,108,144
9,Nandigram,14,0,66,66
10,Sariakandi,20,45,75,120
11,Sherpur,52,104,260,364
12,Shibganj,60,0,320,320
13,Sonatola,12,12,25,37
14,Shajahanpur,40,40,190,230
15,Total,417,515,1833,2348
