,0,1,2,3,4
0,Number of fisherman and production of fish in following years,,,,
1,,,,,
2,(Production in Metric Ton),(Production in Metric Ton),(Production in Metric Ton),(Production in Metric Ton),(Production in Metric Ton)
3, Upazila,2010-11,2010-11,2009-10,2009-10
4, Upazila,Number,Production,Number,Production
5,Bhandaria,5000,166,4800,173
6,Kawkhali,1320,48,1260,45
7,Mathbaria,4474,3682,4064,3547
8,Nazirpur,2041,987,2041,975
9,Nesarabad,2562,1765,2275,1762
10,Pirojpur Sadar,6430,649,1075,597
11,Zianagar,1541,505,1525,504
12,Total,23368,7802,17040,7603
