,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3,Upazila,2010-11,2010-11,2009-10,2009-10
4,Upazila,Area,Production,Area,Production
5,Bhandaria,48,212,48,229
6,Kawkhali,0,0,0,0
7,Mathbaria,20,61,18,54
8,Nazirpur,708,370,131,44
9,Nesarabad,45,202,48,240
10,Pirojpur Sadar,0,0,0,0
11,Zianagar,108,829,95,810
12,Total,929,1674,340,1377
