,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,"
Upazila",Krishi bank,Krishi bank,Krishi bank,Krishi bank,Krishi bank,Co-operative bank,Co-operative bank,Co-operative bank,Co-operative bank,Co-operative bank
2,"
Upazila","Number of
branch",Account,Account,Account,Account,"Number of
branch",Account,Account,Account,Account
3,"
Upazila","Number of
branch",S.D,C.D,F.D,S.T.D,"Number of
branch",S.D,C.D,F.D,S.T.D
4,Bhandaria,3,18102,42,405,50,0,0,0,0,0
5,Kawkhali,1,6117,30,309,1,0,0,0,0,0
6,Mathbaria,5,14375,728,496,212,1,0,0,0,0
7,Nazirpur,3,13377,81,278,11,0,0,0,0,0
8,Nesarabad,5,17872,114,604,12,0,0,0,0,0
9,Pirojpur Sadar,6,14254,112,933,7,1,1395,176,64,0
10,Zianagar,2,15240,96,433,16,0,0,0,0,0
11,Total,25,99337,1203,3458,309,2,1395,176,64,0
