,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,,,,,,,
2, Upazila,Name of municipality,Area (In sq. km.),Population Census 2011,Population Census 2011,Population Census 2011,Density per sq.km.
3, Upazila,Name of municipality,Area (In sq. km.),Male,Female,Total,Density per sq.km.
4,Bhandaria,-,0,0,0,0,0
5,Kawkhali,-,0,0,0,0,0
6,Mathbaria,Mathbaria,4.0,9124,9251,18375,4594
7,Nazirpur,-,0,0,0,0,0
8,Nesarabad,Swarupkati,4.98,10865,9154,20019,5327
9,Pirojpur Sadar,Pirojpur,29.0,30048,30008,60056,0
10,Zianagar,-,0,0,0,0,0
11,Total,-,37.98,50037,48413,98450,2592
